VALOR;FAMILIA;AÑO;MES;Fecha_recepción;Unidad_negocio;Tp_doc;Número_documento;Tp_ord;Número_orden;Observaciones;2_n_artículo;Cost_Alm;Cantidad_recibida;UM;PROVEEDOR;Número_lote_serie;C_Emision;Lead_Time
10100522346;11;2020; 5;12/05/2020;100;OV;78258;OP;57748;0010080463;10100522346;2,116473e+00; 20000;UN;2504724;08.05.2020;5,863618e+06;NA
10100564035; 3;2020; 5;12/05/2020;100;OV;78259;OP;58258;00100080463;10100564035;1,410982e+01;  3000;UN;2504724;12.06.19;3,245436e+06;NA
10100304123; 5;2020; 5;12/05/2020;100;OV;78257;OP;57157;001005507;10100304123;6,081820e-01; 69600;UN;2708345;07.05.2020;4,458944e+07;NA
10100528615; 8;2020; 5;12/05/2020;100;OV;78259;OP;58258;00100080463;10100528615;4,232947e+00; 10000;UN;2504724;08.05.2020;4,045436e+06;NA
10100532933; 6;2020; 5;12/05/2020;100;OV;78259;OP;58258;00100080463;10100532933;1,410982e+00; 30000;UN;2504724;07.05.2020;1,604544e+07;NA
10100223440; 5;2020; 5;11/05/2020;100;OV;78179;OP;57318;001005922;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-V-20;1,600454e+08;NA
10100514974;10;2020; 5;07/05/2020;100;OV;78093;OP;58024;0010080432;10100514974;8,465893e-01; 50000;UN;2504724;06/05/2020;1,604544e+07;NA
10100504187;10;2020; 5;06/05/2020;100;OV;78055;OP;57750;0010056210;10100504187;8,238350e-01; 51381;UN;2200264;29/04/20;1,648736e+07;NA
10100564810; 1;2020; 5;06/05/2020;100;OV;78057;OP;58025;010056210;10100564810;8,620370e-01; 49104;UN;2200264;28/04/2020;1,571782e+08;NA
10100520936; 2;2020; 5;06/05/2020;100;OV;78057;OP;58025;010056210;10100520936;1,368955e+00; 30921;UN;2200264;29/04/2020;4,951904e+07;NA
10100504201; 7;2020; 5;06/05/2020;100;OV;78059;OP;58259;0100056210;10100504201;8,313099e-01; 50919;UN;2200264;06/05/2020;2,332269e+07;NA
10100233580;11;2020; 5;06/05/2020;100;OV;78060;OP;57739;002931;10100233580;3,527456e-01;120000;UN;2760939;CH-D10T-0420-108.V.23/10/20;3,495453e+07;NA
10100204084; 5;2020; 5;06/05/2020;100;OV;78060;OP;57739;002931;10100204084;8,465893e-02;500000;UN;2760939;CH-ALFA-0420-108.V.20/10/20;3,200454e+08;NA
10100204087; 8;2020; 5;06/05/2020;100;OV;78060;OP;57739;002931;10100204087;2,821964e-01;150000;UN;2760939;CH-D03-0420-108.V.21/10/20;6,004544e+07;NA
10100563140;10;2020; 5;04/05/2020;100;OV;77890;OP;58024;00100080395;10100563140;2,645592e+00; 16000;UN;2504724;290420;5,165436e+06;NA
10100514974; 5;2020; 5;04/05/2020;100;OV;77890;OP;58024;00100080395;10100514974;4,876667e+00;  8680;UN;2504724;261219;5,600636e+06;NA
10100504228; 9;2020; 5;04/05/2020;100;OV;77889;OP;58079;0010080395;10100504228;2,116473e+00; 20000;UN;2504724;240420;7,156547e+06;NA
10100228377; 7;2020; 4;28/04/2020;100;OV;77703;OP;57739;2921;10100228377;2,821964e+00; 15000;UN;2760939;CH-MDA-0420-099 V.17.07.20;6,902579e+06;NA
10100204087; 9;2020; 4;28/04/2020;100;OV;77703;OP;57739;2921;10100204087;1,693179e-01;250000;UN;2760939;CH-DO3-0420-099 V.13.10.20;8,893432e+07;NA
10100204099; 5;2020; 4;28/04/2020;100;OV;77703;OP;57739;2921;10100204099;1,410982e+00; 30000;UN;2760939;CH-MDA-0420-099 V.17.07.20;1,924544e+07;NA
10100204084; 1;2020; 4;28/04/2020;100;OV;77703;OP;57739;2921;10100204084;8,465893e-02;500000;UN;2760939;CH-ALFA-0420-099 V.08.10.2020;1,600045e+09;NA
10100567651; 5;2020; 4;27/04/2020;100;OV;77636;OP;57247;00010080344;10100567651;3,023533e+00; 14000;UN;2504724;22/04/2020;9,005436e+06;NA
10100567650; 3;2020; 4;27/04/2020;100;OV;77638;OP;57247;0010080345;10100567650;7,804105e-01; 54240;UN;2504724;22/04/2020;5,790144e+07;NA
10100567653; 6;2020; 4;27/04/2020;100;OV;77636;OP;57247;00010080344;10100567653;2,116473e+00; 20000;UN;2504724;22/04/2020;1,071210e+07;NA
10100321847;10;2020; 4;24/04/2020;100;OV;77588;OP;57159;0059;10100321847;1,045172e+00; 40500;UN;2740340;24/06/2019;1,300544e+07;NA
10100328028; 4;2020; 4;24/04/2020;100;OV;77588;OP;57159;0059;10100328028;1,045172e+00; 40500;UN;2740340;28/07/2019;3,244544e+07;NA
10100513212; 4;2020; 4;24/04/2020;100;OV;77601;OP;58079;0010080343;10100513212;1,410982e+00; 30000;UN;2504724;22/04/2020;2,404544e+07;NA
10100564933; 1;2020; 4;24/04/2020;100;OV;77607;OP;58079;00100080344;10100564933;4,232947e+00; 10000;UN;2504724;21/04/2020;3,204544e+07;NA
10100529009; 4;2020; 4;24/04/2020;100;OV;77606;OP;57323;0010080344;10100529009;4,232947e+00; 10000;UN;2504724;21/04/2020;8,045436e+06;NA
10100528615; 2;2020; 4;24/04/2020;100;OV;77602;OP;57748;00100080343;10100528615;4,810167e+00;  8800;UN;2504724;21/04/2020;1,412544e+07;NA
10100528615;11;2020; 4;24/04/2020;100;OV;77604;OP;57748;01000080343;10100528615;3,527456e+01;  1200;UN;2504724;20/04/2020;3,945269e+05;NA
10100516082; 3;2020; 4;24/04/2020;100;OV;77602;OP;57748;00100080343;10100516082;3,848133e-01;110000;UN;2504724;21/04/2020;1,173788e+08;NA
10100516082; 7;2020; 4;24/04/2020;100;OV;77603;OP;58024;01080343;10100516082;3,023533e-01;140000;UN;2504724;22/04/2020;6,404544e+07;NA
10100525498; 1;2020; 4;24/04/2020;100;OV;77603;OP;58024;01080343;10100525498;1,058237e+00; 40000;UN;2504724;20/04/2020;1,280454e+08;NA
10100223440;11;2020; 4;24/04/2020;100;OV;77615;OP;57318;001005871;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-IV-20;7,277271e+07;NA
10100366590; 8;2020; 4;24/04/2020;100;OV;77569;OP;57654;0001087;10100366590;2,960103e+00; 14300;UN;1621443;0420RL4048;5,765436e+06;NA
10100366590; 7;2020; 4;24/04/2020;100;OV;77570;OP;57654;001087;10100366590;1,282711e+00; 33000;UN;1621443;0420RL4041;1,513115e+07;NA
10100366590; 4;2020; 4;24/04/2020;100;OV;77571;OP;57654;01087;10100366590;1,282711e+00; 33000;UN;1621443;0420RL4043;2,644544e+07;NA
10100516082; 4;2020; 4;23/04/2020;100;OV;77512;OP;57748;0010080328;10100516082;4,232947e+00; 10000;UN;2504724;17/04/2020;8,045436e+06;NA
10100304123; 9;2020; 4;23/04/2020;100;OV;77538;OP;57157;001005481;10100304123;4,249946e-01; 99600;UN;2708345;22.23/04/2020;3,545877e+07;NA
10100516082;11;2020; 4;22/04/2020;100;OV;77497;OP;57748;0010080328;10100516082;1,058237e+00; 40000;UN;2504724;17/04/2020;1,168180e+07;NA
10100204081; 7;2020; 4;22/04/2020;100;OV;77500;OP;56638;801559;10100204081;2,116473e+00; 20000;UN;2501901;OF243/20;9,188293e+06;NA
10100204082; 8;2020; 4;22/04/2020;100;OV;77500;OP;56638;801559;10100204082;5,291183e-01; 80000;UN;2501901;OF242/20;3,204544e+07;NA
10100304122; 2;2020; 4;19/04/2020;100;OV;77358;OP;57160;0001086;10100304122;9,620333e-01; 44000;UN;1621443;0220RL25006;7,044544e+07;NA
10100529115; 1;2020; 4;17/04/2020;100;OV;77310;OP;57902;0010080295;10100529115;2,116473e+00; 20000;UN;2504724;140420;6,404544e+07;NA
10100564810; 2;2020; 4;17/04/2020;100;OV;77311;OP;57750;0010055938;10100564810;8,259569e-01; 51249;UN;2200264;130420;8,204384e+07;NA
10100504241; 8;2020; 4;17/04/2020;100;OV;77311;OP;57750;0010055938;10100504241;8,383733e-01; 50490;UN;2200264;140420;2,024144e+07;NA
10100520936; 6;2020; 4;17/04/2020;100;OV;77311;OP;57750;0010055938;10100520936;8,286247e-01; 51084;UN;2200264;140420;2,729024e+07;NA
10100204099; 2;2020; 4;16/04/2020;100;OV;77227;OP;58034;005005537;10100204099;8,465893e+00;  5000;UN;2760939;CH-MDA-0320-070.V13/07/2020;8,045436e+06;NA
10100529009; 9;2020; 4;15/04/2020;100;OV;77169;OP;57748;0010080280;10100529009;1,693179e+00; 25000;UN;2504724;13/04/2020;8,934325e+06;NA
10100525347; 4;2020; 4;15/04/2020;100;OV;77204;OP;57489;00100080272;10100525347;1,511767e+00; 28000;UN;2504724;06/04/2020;2,244544e+07;NA
10100263951; 8;2020; 4;15/04/2020;100;OV;77201;OP;57161;005005536;10100263951;4,232947e+01;  1000;UN;2760939;IV-20. V13/10/2020;4,454359e+05;NA
10100564865; 2;2020; 4;14/04/2020;100;OV;77130;OP;57748;01080271;10100564865;2,821964e+00; 15000;UN;2504724;27/03/2020;2,404544e+07;NA
10100531660;10;2020; 4;14/04/2020;100;OV;77129;OP;57748;0010080271;10100531660;2,821964e+00; 15000;UN;2504724;27/03/2020;4,845436e+06;NA
10100533871; 2;2020; 4;14/04/2020;100;OV;77133;OP;57748;0010080272;10100533871;1,399784e+00; 30240;UN;2504724;03/04/2020;4,842944e+07;NA
10100504208; 8;2020; 4;14/04/2020;100;OV;77125;OP;57748;0010080270;10100504208;4,232947e+00; 10000;UN;2504724;27/03/2020;4,045436e+06;NA
10100504234;11;2020; 4;14/04/2020;100;OV;77127;OP;57902;01080270;10100504234;1,410982e+00; 30000;UN;2504724;08/04/2020;8,772709e+06;NA
10100567651; 8;2020; 4;14/04/2020;100;OV;77287;OP;57247;00100080271;10100567651;3,023533e+00; 14000;UN;2504724;08/04/2020;5,645436e+06;NA
10100529009; 1;2020; 4;14/04/2020;100;OV;77168;OP;57748;0010080273;10100529009;1,410982e+00; 30000;UN;2504724;13/04/2020;9,604544e+07;NA
10100204100; 6;2020; 4;14/04/2020;100;OV;77124;OP;57738;0010012119;10100204100;2,116473e+01;  2000;UN;2660076;0420-V.10/10/2020;1,112103e+06;NA
10100504225; 5;2020; 4;14/04/2020;100;OV;77126;OP;57489;010080270;10100504225;2,116473e+00; 20000;UN;2504724;08/04/2020;1,284544e+07;NA
10100516082; 2;2020; 4;14/04/2020;100;OV;77131;OP;57489;001080271;10100516082;1,058237e+00; 40000;UN;2504724;14/04/2020;6,404544e+07;NA
10100516082; 1;2020; 4;14/04/2020;100;OV;77142;OP;57489;000100080273;10100516082;4,232947e+00; 10000;UN;2504724;14/04/2020;3,204544e+07;NA
10100513212; 8;2020; 4;14/04/2020;100;OV;77125;OP;57748;0010080270;10100513212;5,291183e+00;  8000;UN;2504724;01/04/2020;3,245436e+06;NA
10100516082; 1;2020; 4;14/04/2020;100;OV;77134;OP;57748;00100080239;10100516082;8,465893e-01; 50000;UN;2504724;02/04/2020;1,600454e+08;NA
10100516082; 4;2020; 4;14/04/2020;100;OV;77143;OP;57748;000200080273;10100516082;4,232947e+00; 10000;UN;2504724;13/04/2020;8,045436e+06;NA
10100504227; 1;2020; 4;14/04/2020;100;OV;77125;OP;57748;0010080270;10100504227;1,410982e+00; 30000;UN;2504724;06/04/2020;9,604544e+07;NA
10100223440;10;2020; 4;13/04/2020;100;OV;77080;OP;57318;01005804;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-IV-20;8,004544e+07;NA
10100434044; 5;2020; 4;11/04/2020;100;OV;77017;OP;57887;001001933;10100434044;1,004973e+00; 42120;UN;1253835;0836;2,700224e+07;NA
10100513212; 6;2020; 4;08/04/2020;100;OV;76916;OP;57576;00100055847;10100513212;1,319662e+00; 32076;UN;2200264;01/04/2020;1,715264e+07;NA
10100504201; 7;2020; 4;08/04/2020;100;OV;76906;OP;57490;0010055847;10100504201;6,922348e-01; 61149;UN;2200264;31/03/2020;2,799926e+07;NA
10100520936; 3;2020; 4;08/04/2020;100;OV;76906;OP;57490;0010055847;10100520936;1,370418e+00; 30888;UN;2200264;01/04/2020;3,299264e+07;NA
10100513212; 9;2020; 4;08/04/2020;100;OV;76917;OP;57748;000100080231;10100513212;3,527456e+00; 12000;UN;2504724;01/04/2020;4,312103e+06;NA
10100516082; 4;2020; 4;08/04/2020;100;OV;76905;OP;57748;0010080239;10100516082;7,054911e-01; 60000;UN;2504724;02042020;4,804544e+07;NA
10100564810;11;2020; 4;08/04/2020;100;OV;76906;OP;57490;0010055847;10100564810;8,791714e-01; 48147;UN;2200264;31/03/2020;1,405184e+07;NA
10100516082; 4;2020; 4;07/04/2020;100;OV;76830;OP;57748;00100080231;10100516082;1,410982e+00; 30000;UN;2504724;01/04/2020;2,404544e+07;NA
10100513212; 5;2020; 4;07/04/2020;100;OV;76908;OP;57576;0010080231;10100513212;3,527456e+00; 12000;UN;2200264;01/04/2020;7,725436e+06;NA
10100233580; 8;2020; 4;07/04/2020;100;OV;76874;OP;57161;002902;10100233580;3,527456e-01;120000;UN;2760939;0320-078-V 24/09/2020;4,804544e+07;NA
10100367898; 3;2020; 4;06/04/2020;100;OV;76701;OP;57159;001000039;10100367898;1,045172e+00; 40500;UN;2740340;05/03/2020;4,324544e+07;NA
10100516082;10;2020; 4;02/04/2020;100;OV;76502;OP;57489;0010080198;10100516082;2,116473e+00; 20000;UN;2504724;270320;6,445436e+06;NA
10100516082; 2;2020; 4;02/04/2020;100;OV;76503;OP;57489;010080198;10100516082;4,232947e+00; 10000;UN;2504724;280320;1,604544e+07;NA
10100516082; 3;2020; 4;02/04/2020;100;OV;76504;OP;57489;01080198;10100516082;4,232947e+00; 10000;UN;2504724;300320;1,071210e+07;NA
10100516082;10;2020; 4;02/04/2020;100;OV;76575;OP;57489;0010080208;10100516082;1,058237e+00; 40000;UN;2504724;01/04/2020;1,284544e+07;NA
10100516082; 8;2020; 4;02/04/2020;100;OV;76577;OP;57489;01080208;10100516082;2,116473e+00; 20000;UN;2504724;30/03/2020;8,045436e+06;NA
10100516082; 2;2020; 4;02/04/2020;100;OV;76574;OP;57489;001080208;10100516082;1,058237e+00; 40000;UN;2504724;01/04/20;6,404544e+07;NA
10100516082; 6;2020; 4;02/04/2020;100;OV;76579;OP;57489;0100080208;10100516082;4,232947e+00; 10000;UN;2504724;02/04/2020;5,378769e+06;NA
10100516082; 7;2020; 4;02/04/2020;100;OV;76580;OP;57489;00100080208;10100516082;4,232947e+00; 10000;UN;2504724;28/03/2020;4,616865e+06;NA
10100514974; 9;2020; 4;02/04/2020;100;OV;76505;OP;57748;0100080198;10100514974;4,232947e+00; 10000;UN;2504724;260320;3,600992e+06;NA
10100516082; 8;2020; 4;02/04/2020;100;OV;76578;OP;57489;010080208;10100516082;2,116473e+00; 20000;UN;2504724;27/03/2020;8,045436e+06;NA
10100223440; 5;2020; 3;31/03/2020;100;OV;76340;OP;57318;0010005728;10100223440;5,643929e-01; 75000;UN;1387792;MI-NO-III-20;4,804544e+07;NA
10100223440;10;2020; 3;31/03/2020;100;OV;76337;OP;57318;010005728;10100223440;1,693179e+00; 25000;UN;1387792;MI-NO-III-20;8,045436e+06;NA
10100223440; 7;2020; 3;31/03/2020;100;OV;76337;OP;57318;010005728;10100223440;1,693179e+00; 25000;UN;1387792;MI-NO-III-20;1,147401e+07;NA
10100223440; 4;2020; 3;31/03/2020;100;OV;76337;OP;57318;010005728;10100223440;1,693179e+00; 25000;UN;1387792;MI-NO-III-20;2,004544e+07;NA
10100223440; 9;2020; 3;27/03/2020;100;OV;76167;OP;57318;01005735;10100223440;1,693179e+00; 25000;UN;1387792;MI-NO-III-20;8,934325e+06;NA
10100223440; 6;2020; 3;27/03/2020;100;OV;76166;OP;57318;001005735;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-III-20;1,333788e+08;NA
10100204087; 8;2020; 3;27/03/2020;100;OV;76151;OP;55714;000500005473;10100204087;2,860099e-01;148000;UN;2760939;0220-338B XII-19 V.20/08;5,924544e+07;NA
10100204084; 9;2020; 3;27/03/2020;100;OV;76151;OP;55714;000500005473;10100204084;2,919274e-01;145000;UN;2760939;0220-338B XII-19 V.20/08;5,160099e+07;NA
10100223440; 7;2020; 3;26/03/2020;100;OV;76335;OP;57318;01005728;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-III-20;1,143311e+08;NA
10100223440; 6;2020; 3;26/03/2020;100;OV;76335;OP;57318;01005728;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-III-20;1,333788e+08;NA
10100223440; 4;2020; 3;26/03/2020;100;OV;76335;OP;57318;01005728;10100223440;1,693179e-01;250000;UN;1387792;MI-NO-III-20;2,000454e+08;NA
10100567650; 1;2020; 3;20/03/2020;100;OV;75682;OP;57247;0100080145;10100567650;8,140282e-01; 52000;UN;2504724;18/03/2020;1,664454e+08;NA
10100567652; 9;2020; 3;20/03/2020;100;OV;75682;OP;57247;0100080145;10100567652;3,023533e+00; 14000;UN;2504724;19/03/2020;5,023214e+06;NA
10100567653; 6;2020; 3;20/03/2020;100;OV;75682;OP;57247;0100080145;10100567653;2,116473e+00; 20000;UN;2504724;18/03/2020;1,071210e+07;NA
10100568096; 8;2020; 3;20/03/2020;100;OV;75683;OP;57489;010080145;10100568096;4,232947e+00; 10000;UN;2504724;17/03/2020;4,045436e+06;NA
10100564865;10;2020; 3;20/03/2020;100;OV;75681;OP;57489;010080144;10100564865;2,821964e+00; 15000;UN;2504724;16/03/2020;4,845436e+06;NA
10100504201; 5;2020; 3;20/03/2020;100;OV;75679;OP;57574;0100080144;10100504201;8,140282e-01; 52000;UN;2504724;19/03/2020;3,332544e+07;NA
10100504241; 3;2020; 3;20/03/2020;100;OV;75679;OP;57574;0100080144;10100504241;7,804105e-01; 54240;UN;2504724;16/03/2020;5,790144e+07;NA
10100504208; 5;2020; 3;20/03/2020;100;OV;75681;OP;57489;010080144;10100504208;4,232947e+00; 10000;UN;2504724;17/03/2020;6,445436e+06;NA
10100366415; 5;2020; 3;18/03/2020;100;OV;75438;OP;56797;001100056993;10100366415;1,537520e-01;275310;UN;1663107;28.02.2020;1,762438e+08;NA
10100366415; 8;2020; 3;18/03/2020;100;OV;75439;OP;57502;001100057828;10100366415;1,537520e-01;275310;UN;1663107;13.03.2020;1,101694e+08;NA
10100504241; 6;2020; 3;18/03/2020;100;OV;75450;OP;57089;010055656;10100504241;9,033177e-01; 46860;UN;2200264;16/03/2020;2,503744e+07;NA
10100504241; 5;2020; 3;18/03/2020;100;OV;75449;OP;57574;00100055656;10100504241;9,033177e-01; 46860;UN;2504724;16/03/20;3,003584e+07;NA
10100567649;11;2020; 3;18/03/2020;100;OV;75453;OP;57247;00100080122;10100567649;1,068926e+00; 39600;UN;2504724;16/03/20;1,156544e+07;NA
10100567649; 3;2020; 3;17/03/2020;100;OV;75342;OP;57247;00200080112;10100567649;2,821964e+00; 15000;UN;2504724;16/03/19;1,604544e+07;NA
10100529009; 8;2020; 3;17/03/2020;100;OV;75341;OP;57323;00100080112;10100529009;4,232947e+00; 10000;UN;2504724;09/05/19;4,045436e+06;NA
10100516082; 9;2020; 3;16/03/2020;100;OV;75196;OP;57075;00200080099;10100516082;7,054911e-01; 60000;UN;2504724;100320;2,137877e+07;NA
10100516082; 3;2020; 3;16/03/2020;100;OV;75196;OP;57075;00200080099;10100516082;6,047067e-01; 70000;UN;2504724;100320;7,471210e+07;NA
10100529115; 7;2020; 3;16/03/2020;100;OV;75201;OP;57443;00100080100;10100529115;1,322796e+00; 32000;UN;2504724;090320;1,467401e+07;NA
10100520936; 6;2020; 3;16/03/2020;100;OV;75201;OP;57443;00100080100;10100520936;1,058237e+00; 40000;UN;2504724;100320;2,137877e+07;NA
10100504227; 9;2020; 3;16/03/2020;100;OV;75195;OP;57489;00100080099;10100504227;1,410982e+00; 30000;UN;2504724;041209;1,071210e+07;NA
10100564035; 4;2020; 3;16/03/2020;100;OV;75198;OP;57489;00100080101;10100564035;1,567758e+01;  2700;UN;2504724;120619;2,205436e+06;NA
10100504250; 8;2020; 3;16/03/2020;100;OV;75195;OP;57489;00100080099;10100504250;3,674433e+00; 11520;UN;2504724;171219;4,653436e+06;NA
10100528615; 3;2020; 3;16/03/2020;100;OV;75205;OP;57489;00200080100;10100528615;3,067353e+00; 13800;UN;2504724;130320;1,476544e+07;NA
10100516082; 8;2020; 3;16/03/2020;100;OV;75213;OP;57489;000300080099;10100516082;4,232947e+00; 10000;UN;2504724;100320;4,045436e+06;NA
10100504228; 6;2020; 3;16/03/2020;100;OV;75196;OP;57075;00200080099;10100504228;4,232947e+00; 10000;UN;2504724;020320;5,378769e+06;NA
10100504187;10;2020; 3;13/03/2020;100;OV;75080;OP;57089;000100055596;10100504187;8,907716e-01; 47520;UN;2200264;120320;1,525184e+07;NA
10100504187; 4;2020; 3;13/03/2020;100;OV;75081;OP;57089;000200055596;10100504187;2,565422e+01;  1650;UN;2200264;130320;1,365436e+06;NA
10100564810; 4;2020; 3;13/03/2020;100;OV;75083;OP;57322;000300055596;10100564810;8,907716e+00;  4752;UN;2200264;090320;3,847036e+06;NA
10100564810; 1;2020; 3;13/03/2020;100;OV;75084;OP;57322;000400055596;10100564810;1,115401e+01;  3795;UN;2200264;100320;1,218944e+07;NA
10100329484; 3;2020; 3;12/03/2020;100;OV;74939;OP;57398;000300000050;10100329484;1,058237e+02;   400;UN;1712510;110320;4,721029e+05;NA
10100367898; 9;2020; 3;12/03/2020;100;OV;74941;OP;57159;0031;10100367898;5,225860e-01; 81000;UN;2740340;21022020;2,884544e+07;NA
10100564810; 2;2020; 3;10/03/2020;100;OV;74661;OP;57089;000100055512;10100564810;8,661115e-01; 48873;UN;2200264;090320;7,824224e+07;NA
10100564810; 9;2020; 3;10/03/2020;100;OV;74662;OP;57322;000200055512;10100564810;1,042007e+00; 40623;UN;2200264;090320;1,448917e+07;NA
10100329097; 8;2020; 3;05/03/2020;100;OV;74340;OP;55146;0001061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1232;1,324544e+07;NA
10100329097; 1;2020; 3;05/03/2020;100;OV;74342;OP;55146;00201061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1239;1,056454e+08;NA
10100329097; 9;2020; 3;05/03/2020;100;OV;74343;OP;55146;00301061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1231;1,177877e+07;NA
10100329097; 5;2020; 3;05/03/2020;100;OV;74344;OP;55146;00401061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1241;2,116544e+07;NA
10100329097; 4;2020; 3;05/03/2020;100;OV;74345;OP;55146;00501061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1234;2,644544e+07;NA
10100329097; 8;2020; 3;05/03/2020;100;OV;74346;OP;55146;00601061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1233;1,324544e+07;NA
10100329097; 8;2020; 3;05/03/2020;100;OV;74348;OP;55146;00701061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1238;1,324544e+07;NA
10100329097; 8;2020; 3;05/03/2020;100;OV;74349;OP;55146;00801061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1240;1,324544e+07;NA
10100329097; 2;2020; 3;05/03/2020;100;OV;74350;OP;55146;00901061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1265;5,284544e+07;NA
10100329097; 8;2020; 3;05/03/2020;100;OV;74352;OP;55146;01001061;10100329097;2,960103e+00; 14300;UN;1621443;0120RL1242;5,765436e+06;NA
10100329097; 8;2020; 3;05/03/2020;100;OV;74353;OP;55146;01101061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL1237;1,324544e+07;NA
10100321846; 5;2020; 3;05/03/2020;100;OV;74338;OP;56180;0012;10100321846;1,045172e+00; 40500;UN;2740340;290719;2,596544e+07;NA
10100328028; 3;2020; 3;05/03/2020;100;OV;74338;OP;56180;0012;10100328028;1,045172e+00; 40500;UN;2740340;070220;4,324544e+07;NA
10100329097; 2;2020; 3;05/03/2020;100;OV;74341;OP;55146;00101061;10100329097;1,282711e+00; 33000;UN;1621443;0120RL4066;5,284544e+07;NA
10100520936;10;2020; 2;27/02/2020;100;OV;73799;OP;57075;00100079953;10100520936;1,322796e+00; 32000;UN;2504724;190220;1,028544e+07;NA
10100504208;10;2020; 2;27/02/2020;100;OV;73799;OP;57075;00100079953;10100504208;2,645592e+00; 16000;UN;2504724;190220;5,165436e+06;NA
10100228377; 9;2020; 2;24/02/2020;100;OV;73547;OP;56316;2835;10100228377;8,465893e+00;  5000;UN;2760939;0220-381 V-10/5/20;1,823214e+06;NA
10100233580; 7;2020; 2;24/02/2020;100;OV;73547;OP;56316;2835;10100233580;3,527456e-01;120000;UN;2760939;0220-381 V-3/8/20;5,490258e+07;NA
10100504184; 2;2020; 2;19/02/2020;100;OV;73292;OP;57075;000100079900;10100504184;2,821964e+00; 15000;UN;2504724;180220/190220;2,404544e+07;NA
10100564865; 3;2020; 2;19/02/2020;100;OV;73295;OP;57075;000100079902;10100564865;2,116473e+00; 20000;UN;2504724;170220;2,137877e+07;NA
10100531660; 6;2020; 2;19/02/2020;100;OV;73295;OP;57075;000100079902;10100531660;4,232947e+00; 10000;UN;2504724;140220;5,378769e+06;NA
10100564810; 9;2020; 2;19/02/2020;100;OV;73295;OP;57075;000100079902;10100564810;8,140282e-01; 52000;UN;2504724;180220/190220;1,853432e+07;NA
10100532589; 4;2020; 2;19/02/2020;100;OV;73295;OP;57075;000100079902;10100532589;2,449622e+00; 17280;UN;2504724;180220;1,386944e+07;NA
10100516082; 4;2020; 2;19/02/2020;100;OV;73292;OP;57075;000100079900;10100516082;4,232947e+00; 10000;UN;2504724;300919;8,045436e+06;NA
10100504226; 9;2020; 2;19/02/2020;100;OV;73292;OP;57075;000100079900;10100504226;4,232947e+00; 10000;UN;2504724;170220;3,600992e+06;NA
10100504187; 9;2020; 2;19/02/2020;100;OV;73292;OP;57075;000100079900;10100504187;8,140282e-01; 52000;UN;2504724;140220;1,853432e+07;NA
10100204084; 7;2020; 2;18/02/2020;100;OV;73156;OP;55714;000500005247;10100204084;4,232947e+01;  1000;UN;2760939;1219-190 V100820;5,025789e+05;NA
